年月日,Data Field,1101 台泥,1102 亞泥,1216 統一,1301 台塑,1303 南亞,1326 台化,1402 遠東新,2002 中鋼,2105 正新,2801 彰銀,2823 中壽,2880 華南金,2881 富邦金,2882 國泰金,2883 開發金,2884 玉山金,2885 元大金,2886 兆豐金,2887 台新金,2890 永豐金,2891 中信金,2892 第一金,5880 合庫金,5871 中租-KY,9904 寶成,6505 台塑化,2303 聯電,2330 台積電,2408 南亞科,2454 聯發科,2301 光寶科,2357 華碩,2382 廣達,2395 研華,4938 和碩,2409 友達,3008 大立光,3481 群創,2412 中華電,3045 台灣大,4904 遠傳,2308 台達電,2317 鴻海,2354 鴻準,2474 可成
2018/7/30,收盤價(元),40.7,40.4,75.07,111.5,84.2,118.5,32.15,24.8,47,16.89,29.82,16.85,50.4,52.2,11.1,21,13.7,25.76,13.85,10.68,20.5,19.91,17.29,101.17,33.95,119,17.2,245.5,79.6,260,37.02,262.5,52.5,199.5,66.5,13,5095.7,11.45,106,105.5,72.7,104.5,102.15,76.4,363.48
2018/7/31,收盤價(元),39.35,39.72,75.16,112.5,84.9,120.5,32.6,25,47.3,16.99,29.82,17.08,50.7,52.7,11.2,21.35,14.1,25.76,13.85,10.78,20.75,19.96,17.43,100,33.65,120.5,17.55,246,78.6,254,37.25,263.5,52.9,202.5,68.1,13.2,5066.19,11.5,106,105.5,72.6,106.5,101.67,75.9,363.97
2018/8/1,收盤價(元),41.05,40.31,73.3,113,84.8,120,32.3,24.95,47.45,16.94,30.32,17.08,51,52.5,11.2,21.4,14.05,25.94,13.89,10.87,21.1,19.96,17.43,100.5,33.95,120.5,17.4,248,79.6,275,37.07,265.5,53.3,204.5,67.5,13.25,4967.82,11.45,106,106,72.1,107.5,102.03,77.2,370.73
2018/8/2,收盤價(元),40.6,39.92,73.9,112,83.6,118,30.75,24.65,46.8,16.85,30.23,16.99,50.2,52,11,21.25,13.8,25.85,13.8,10.68,20.75,19.86,17.34,99.6,33.65,118.5,17.3,244.5,78.4,269,36.79,267,52.3,201,66.6,13.15,4923.55,11.2,105.5,105,71.6,106.5,100.45,76.5,351.88
2018/8/3,收盤價(元),40.45,39.72,74.6,111.5,83.8,118.5,31.25,24.75,47.05,16.94,30.05,16.99,50.8,52.8,11.05,21.3,14.1,25.85,13.89,10.82,21.2,19.96,17.43,99.3,33.5,121,17.7,247,75.8,274,36.88,268,52.6,200.5,66.7,13.2,5046.51,11.4,106,105,71.7,108,101.67,77,358.65
2018/8/6,收盤價(元),40.35,39.92,74.2,112.5,84,119,32.1,24.9,48.8,16.94,30,16.99,50.4,53,10.95,21.65,14.35,25.8,13.75,10.64,21.45,20.1,17.53,99.7,33.45,121.5,17.95,245.5,73.6,273,37.02,269,52.6,200.5,66,13.35,5046.51,11.45,106.5,105.5,71.6,107,102.64,77.7,359.13
2018/8/7,收盤價(元),40.15,40.01,73.4,111,83.7,120,32,24.9,49.45,16.94,30,16.99,50.5,52.5,10.95,21.65,14.55,25.8,13.75,10.68,21.45,20.15,17.43,98.7,33.3,119,17.85,241.5,74.3,275.5,37.02,269,52.6,200.5,66.6,13.35,4933.39,11.6,106.5,105,71.7,108,102.4,77.4,363.97
2018/8/8,收盤價(元),40.6,41.04,72.2,112,85,121,32.2,24.95,49.05,16.99,30.4,17.13,50.7,53,11.05,21.95,15.15,25.85,13.85,10.78,21.4,20.19,17.62,98.8,33.65,121,17.95,247.5,73.7,277.5,37.16,270,53.1,204,66.6,13.35,4977.65,11.7,107,105,71.8,109.5,103.12,78,362.03
2018/8/9,收盤價(元),40.5,40.45,71,111.5,84.6,119.5,32.1,24.85,49,16.99,30.5,17.22,50.4,52.7,11,21.7,15.45,26.05,13.75,10.78,21.15,20.24,17.62,101.5,33.35,120,17.85,247,73.8,275,36.93,269.5,52.6,201.5,66.7,13.25,5017,11.6,107,105,71.6,108,103.37,77.1,361.55
2018/8/10,收盤價(元),41.5,40.21,72.7,110.5,84.6,119,31.8,24.55,49.1,17.18,30.3,17.45,50.9,53,11,21.8,15.4,26.35,13.94,10.78,21.3,20.5,17.67,102.5,33.6,120.5,17.95,245,73.2,274.5,37.2,268,52.6,203.5,69,12.9,4997.33,11.35,107.5,106,71.7,106,104.22,77.6,365.42
2018/8/13,收盤價(元),42.15,40.99,72.2,108,83.5,117,31.8,24.35,47.25,16.99,29.95,17.27,50.1,52,10.85,21.6,14.9,26.15,13.85,10.64,20.8,20.4,17.53,102.5,33.2,119.5,17.3,240.5,68.9,263.5,36.6,254.5,51.8,199,67.8,12.8,4554.65,11.2,106.5,105.5,71.4,105,101.67,75.8,351.88
2018/8/14,收盤價(元),43.3,42.93,75,109.5,83.5,118,32.75,24.95,47.25,17.03,30.05,17.41,50.3,52.2,10.9,21.7,15.2,26,13.89,10.73,21.2,20.35,17.53,104,33.6,120.5,17.4,243.5,70.2,265,35.9,249.5,51.7,199.5,68.5,13,4554.65,11.3,107,106,71.1,106.5,98.63,74.4,351.88
2018/8/15,收盤價(元),42.35,42.35,74.8,109,83.3,118,32.25,24.75,46.25,16.89,29.85,17.36,50.1,51.9,10.85,21.55,15.2,25.6,13.8,10.7,21.3,20.2,17.43,101.5,33.15,120.5,16.95,241.5,67.7,260,35.7,243,51.8,196,67.2,12.8,4382.5,10.9,107,105.5,70.9,105.5,98.39,73.5,350.92
2018/8/16,收盤價(元),42,41.67,75.1,108.5,82.1,118.5,32.25,24.9,47.05,16.94,30.05,17.45,49.7,51.5,10.95,21.8,15.1,25.35,13.75,10.65,20.95,20.15,17.43,98.2,32.5,120.5,17.15,239,67.3,247.5,35.35,242,51.4,197,66.5,12.8,4520,11,106.5,105,70.2,103,98.51,75.4,355.75
2018/8/17,收盤價(元),42.05,43.08,77,109,83.3,118,32.45,24.65,46.75,16.94,30,17.55,49.9,51.8,10.95,21.75,15.25,25.55,13.85,10.85,21.15,20.25,17.43,99.1,32.3,121,17.2,239.5,65,247,35.25,245.5,52.2,197.5,65.4,13.1,4430,11.05,107,106,70.4,105,98.39,75.5,349.47
2018/8/20,收盤價(元),42,43.18,75.4,109,83.1,117.5,32.5,24.95,47.1,16.99,29.8,17.75,49.9,51.3,10.85,21.8,15.2,25.5,13.94,11.05,21.3,20.35,17.62,98.5,33.05,123.5,17.55,239.5,65.7,247,35.2,251,52.2,197,65.6,13.15,4590,11.3,107,106,71,105,98.27,75.5,348.5
2018/8/21,收盤價(元),42.9,43.66,76.2,109,83.3,119,34.05,25,47.45,17.32,29.85,17.9,50,51.9,11,22,15.25,25.85,14.17,11.05,21.4,20.45,18.15,100.5,33.6,125,18,241,68.5,245.5,35.85,257,52.5,201.5,64.3,13.05,4700,11.25,108.5,106.5,71.4,105.5,98.27,76.6,354.3
2018/8/22,收盤價(元),42.95,43.62,76.3,110,83.9,120,35.2,25.3,46.6,17.41,29.9,18,50.1,52.1,10.95,22.25,15.5,25.95,14.55,11,21.5,20.5,18.2,100.5,33.95,125,17.5,242,67.4,247.5,35.9,256.5,52.3,201.5,64.5,13,4490,11.2,108,107,71.8,106,99.12,77.7,348.02
2018/8/23,收盤價(元),43.1,43.32,78,113.5,84.5,123,37.25,25.5,46.1,17.41,29.9,17.95,50.1,52.5,11,22.35,15.5,26.1,14.35,10.9,21.55,20.55,18.2,102,33.85,125,17.65,244.5,67.3,253,35.55,252.5,52.2,203.5,64.2,13.1,4485,11.35,108.5,107.5,72.1,106.5,99.24,77.7,352.37
2018/8/24,收盤價(元),42.8,43.62,77.7,112.5,84.4,121.5,36,25.25,45.5,17.41,29.75,17.85,49.85,52.8,11,22.25,15.5,26,14.25,10.75,21.45,20.5,18.1,102.5,33.3,127,17.3,243.5,67.4,250,35.35,251.5,51.9,203.5,63.7,12.9,4505,11.2,107.5,107,72.5,104.5,98.39,77.2,348.5
2018/8/27,收盤價(元),43.3,44.3,77.9,113.5,84.8,123.5,35.7,25.3,45.5,17.55,29.85,17.8,50.7,52.8,10.95,22.25,15.5,25.8,14.4,10.85,21.5,20.35,18,104,33.75,128,17.4,245,70.1,247.5,35.7,253,51.7,209,64.5,13,4615,11.3,108,107.5,72.6,105.5,98.27,77.7,352.85
2018/8/28,收盤價(元),43.3,43.66,78.8,114,85.2,123,35.95,25.5,46.35,17.64,29.85,17.9,50.8,52.7,11.05,22.45,15.6,25.9,14.45,11.05,21.6,20.45,18.15,104.5,33.8,128,17.5,249.5,70.7,252,36,255,53,211,65.2,13,4765,11.25,108.5,107.5,73.1,112,98.51,78,356.23
2018/8/29,收盤價(元),43.4,44.2,77.5,113.5,85.4,122,35.7,25.45,46.1,17.79,30.25,18,50.9,52.6,11.1,22.6,15.6,25.85,14.5,11.15,21.55,20.5,18.15,103,33.75,128,17.55,259,69.9,256,36.5,257.5,53.5,211,66,13.1,4760,11.3,108.5,107.5,72.4,118.5,98.76,78.1,360.1
2018/8/30,收盤價(元),42,41.95,77.2,112,84.5,121.5,35.7,25.25,46.25,17.88,30.25,17.95,50.5,52.2,10.95,22.45,15.5,25.8,14.35,11.1,21.35,20.4,18.05,104,33.8,125,17.35,263.5,69.8,256,36.4,257,53.2,209,64.5,13.2,4745,11.4,107.5,107,72.7,121,98.15,77.9,360.1
2018/8/31,收盤價(元),42.35,41.85,77.6,112.5,85.4,123,35.75,25.15,46.9,17.93,30.55,18,50.9,52.6,11.1,22.6,15.55,25.8,14.45,11.25,21.6,20.55,18.25,104.5,33.85,126,17.35,256,69.7,251.5,36.95,261.5,52.8,209,66.2,13.3,4705,11.45,108.5,107,73.2,123,97.66,78,363.97
2018/9/3,收盤價(元),41.35,40.8,76.2,111,84.6,120,34.6,24.85,46.95,18.02,30.25,17.95,50.6,52,11,22.45,15.25,25.75,14.45,11.1,21.35,20.5,18.1,104,33.45,124.5,17.1,257,66.7,249.5,36.5,260,52.2,206.5,65.2,13.1,4690,11.45,108,107.5,72.9,121.5,97.18,77.9,363.48
2018/9/4,收盤價(元),42.1,41.1,76.6,112.5,84.5,121.5,34.75,24.95,47.05,17.95,30.15,18,50.9,52.2,10.95,22.45,15.4,26.05,14.4,11.1,21.55,20.45,18.2,104.5,33.6,126.5,17.2,257.5,67.6,253.5,36.55,259.5,52,208,64.9,13.2,4890,11.5,108.5,107.5,72.8,124,97.18,78.2,360.1
2018/9/5,收盤價(元),41.55,40.45,75,110.5,83.5,120,34.7,24.65,46.15,17.8,29.95,17.8,50.2,51.8,10.8,22.25,15.05,25.7,14.3,10.9,21.2,20.35,18,103.5,32.75,124,17,264,66.6,254,36.05,256,51.6,207,63.9,13.1,4890,11.3,108,107,72,122,97.18,77,357.68
2018/9/6,收盤價(元),41.8,39.9,75.5,111.5,84,119.5,34.35,24.8,46.65,17.8,29.75,17.75,50.1,51.5,10.8,22,15.05,25.9,14.25,11.05,21.15,20.5,18.1,103.5,32.8,124,16.9,261,63.6,255,35.8,257.5,50.7,207,62.5,13.05,4640,11.15,107.5,107,72.3,121.5,96.21,76.8,353.82
2018/9/7,收盤價(元),41.3,39.9,74.8,111.5,83.4,120,34.05,24.7,46.65,17.85,29.7,17.85,49.5,51.2,10.8,22.3,15.05,25.9,14.15,10.9,21.15,20.4,18.1,102.5,32.3,123.5,16.3,264,57.5,248,35.7,257.5,50.1,205,61.2,12.9,4730,10.95,108,107.5,72.9,120.5,94.27,75.1,348.5
2018/9/10,收盤價(元),37.95,38.4,75.7,111.5,83.4,118.5,34.5,24.6,45.85,17.9,29.55,17.85,49.4,50.9,10.75,22.3,14.95,25.8,14.1,10.9,21.3,20.35,18,102,31.35,124.5,15.55,264.5,59.4,242.5,35.35,257.5,49.6,210,58.8,12.6,4360,10.5,108.5,107.5,73.2,119.5,91.11,73.5,338.35
2018/9/11,收盤價(元),38,36.1,76.8,111,84,118.5,35.45,24.55,46.45,18,29.75,17.85,49.8,50.5,10.8,22.3,15.25,26,14.1,10.95,21.45,20.4,18.05,99.9,31.25,125.5,15.65,260,60.1,244,35.35,256,49.7,211,59.9,12.75,4340,10.65,110,108.5,73.4,118.5,94.27,74.9,339.8
2018/9/12,收盤價(元),38.55,36.1,76.4,111,83.6,118,35.45,24.3,46.55,18.1,29.4,17.95,49.7,50.5,10.8,22.25,15.2,26,14.15,11.05,21.2,20.4,18.1,100.5,31.5,127.5,15.4,260.5,57.4,244,35.6,257.5,50.3,212,60.1,12.9,4210,10.7,110,109,73.6,116.5,93.42,73.2,331.1
2018/9/13,收盤價(元),39.1,37,75,112.5,84.6,120.5,35.65,24.45,46.8,18.25,29.65,18,49.9,50.5,10.85,22.4,15.2,26.1,14.35,11.15,21.2,20.55,18.15,101,31.4,133,15.6,255,57.5,242,37.35,251.5,51.7,211,60.9,12.9,4110,10.6,109.5,109,74.1,116,92.2,74.3,338.83
2018/9/14,收盤價(元),39.65,37.8,75.4,112,84,121.5,36.05,24.45,47.2,18.25,29.65,18,50.1,51.2,10.95,22.35,15.15,25.95,14.35,11.2,21.4,20.45,18.1,103.5,31.65,132,15.7,261,59.6,245.5,37.35,251,52,215,65.6,13.1,4405,10.75,108.5,109.5,74.1,116.5,94.51,74.7,346.08
2018/9/17,收盤價(元),39.3,36.4,75.6,112.5,83.9,121,35.75,24.5,47.3,18.2,29.5,17.95,50,51.2,10.9,22.3,15.25,26.4,14.4,11.2,21.45,20.4,18.1,104,31.8,129.5,15.6,258,61.2,243.5,37.65,250.5,52.3,215,65.8,12.95,4285,10.65,108.5,109,73.9,120,94.39,73.7,348.5
2018/9/18,收盤價(元),39.7,37,78.4,112.5,84.4,121,36.15,25,47.9,18.2,29.5,18.05,50,50.9,10.85,22.4,15.2,26.8,14.45,11.15,21.55,20.4,18.1,105,31.8,132.5,15.3,254.5,59.3,244.5,37.7,250.5,52.8,215.5,64.9,12.8,3860,10.55,110,109,74.3,120,91.96,73.3,344.5
2018/9/19,收盤價(元),40.15,38.65,79,113,84.8,122,37,25.1,48.25,18.45,29.6,18.15,50.3,51.4,11,22.3,15.5,27,14.55,11.25,21.8,20.55,18.2,105.5,31.95,137,15.6,258,60,245,37.8,254.5,53,216,65.5,12.9,3865,10.55,110.5,109.5,74.4,119.5,92.69,73.9,352
2018/9/20,收盤價(元),40.1,39.45,77.7,113.5,84,122,35.8,25,47.7,18.4,29.8,18.3,50.4,52.2,10.95,22.2,15.5,27,14.6,11.25,22.15,20.6,18.25,108.5,32.1,139,15.45,260,59.5,238,37.2,251.5,52.2,219,63.6,12.75,3800,10.3,110,109,74.1,120,91.72,72.6,337.5
2018/9/21,收盤價(元),40.4,41.25,78.1,117.5,85.5,128,37.4,25.25,47.85,18.7,30.15,18.5,51.1,52.9,11.1,22.65,16,27.15,14.7,11.3,22.45,20.7,18.6,108.5,32.1,147,15.85,261.5,58.5,243,38.1,254.5,52.2,221,65.1,12.85,3870,10.4,109.5,109.5,74.1,119,91.96,73,339.5
2018/9/25,收盤價(元),40.2,40,79.1,115.5,84.5,126.5,36.2,25.35,48.1,18.7,30.35,18.45,51.1,52.8,11.15,22.75,16,27.3,14.7,11.3,22.6,20.8,18.6,109,32.1,142,15.65,263.5,61.7,243.5,38.2,258.5,53,222,64.2,12.75,3730,10.45,109.5,109,74.2,120,92.33,74.5,336
2018/9/26,收盤價(元),39.9,39.6,79.8,114.5,84,125,36,25.45,47.8,18.7,30.45,18.45,51,53,11.25,22.55,15.95,27.3,14.65,11.15,22.4,20.8,18.4,109.5,32.1,146,15.9,263.5,60.2,241.5,38,260,52.9,227.5,62.1,12.8,3770,10.65,109.5,109,73.1,119.5,93.78,74.8,337
2018/9/27,收盤價(元),40.25,40.55,79.3,117,85,127.5,36.35,25.45,48.45,18.85,30.5,18.5,51.9,52.8,11.45,22.5,16.3,27.3,14.75,11.25,23,20.95,18.6,109,32.5,148,15.95,265,59.8,241.5,38.4,262.5,53,234.5,60.9,13,3780,10.7,110,109.5,73.4,125.5,95.48,74.5,338
2018/9/28,收盤價(元),41.1,41.5,79.7,117,84.8,128,35.7,25.5,48,18.9,30.7,18.5,51.8,52.5,11.4,22.55,16.1,27.5,14.75,11.15,23,20.8,18.6,107,32.25,148,16.15,262.5,58.1,246.5,38.4,264,53.2,227.5,61.1,12.9,3635,10.6,110,109.5,72.8,131,96.09,74.5,336
2018/10/1,收盤價(元),41.05,41.4,78.9,117.5,85,128.5,34.8,25.5,48.25,18.8,30.75,18.55,52.5,52.9,11.4,22.6,16.1,27.5,14.85,11.15,22.95,20.85,18.65,107,32.45,148.5,15.9,263,59.2,250,38.15,267.5,53.3,227,61.7,12.8,3740,10.7,110.5,109.5,73.2,129.5,96.94,75.2,342
2018/10/2,收盤價(元),40.3,40.15,77.5,115,84,127,35.4,25.2,47.3,18.6,30.45,18.35,52.1,52.3,11.2,22.45,16.1,27.15,14.75,11.1,22.6,20.6,18.45,106.5,32,147,15.6,257.5,58.4,245,37.8,263,52.8,222.5,61,12.75,3790,10.6,109.5,109,73.2,128,94.75,74,335
2018/10/3,收盤價(元),40.2,40.5,78.3,113,83.8,124.5,35.4,25.45,47,18.7,30.35,18.4,51.8,52.2,11.15,22.3,16.1,27.1,14.7,11.05,22.5,20.55,18.45,104.5,32.35,140,15.5,260,57.8,246,37.35,252,52.5,221,60.5,12.8,3720,10.6,109,109.5,72.9,125,94.39,74,326.5
2018/10/4,收盤價(元),39.8,39.7,75.4,113,83.1,124,35.15,25.4,46.3,18.5,30.6,18.15,51.6,51.7,11,22.2,15.9,27.3,14.6,11,22.95,20.5,18.25,105.5,31.9,137.5,15.1,254,53.9,242,36.8,249,51.5,219.5,60.9,12.55,3710,10.3,108,108,72.5,123.5,92.45,73.2,321
2018/10/5,收盤價(元),39.7,40.15,75.3,111,82.1,120.5,34.5,25.1,45.7,18.3,30.15,18,50.9,51.2,10.95,22.05,15.8,26.8,14.45,10.9,22.7,20.4,18.15,103.5,31.5,132.5,14.7,250,52.2,234.5,36.5,247.5,50.5,217,61.3,12.4,3440,10.15,109,108.5,73.3,118.5,91.72,72.1,316.5
2018/10/8,收盤價(元),39.75,39.3,75.5,111.5,82.1,121.5,35.05,25.25,45.5,18.3,29.75,18.05,51.6,51.9,10.9,22.05,16.05,27,14.4,10.95,22.55,20.5,18.05,102,31.35,133,14.8,243.5,52.7,233.5,36,254.5,50.7,211.5,60.6,12.4,3510,10.2,108.5,109,72.7,114.5,91.6,71.8,321
2018/10/9,收盤價(元),40.05,39.55,75.3,113.5,81.7,124,35.85,25.35,45.6,18.45,29.75,18.1,51.5,52.4,10.85,22.35,15.9,27.55,14.4,10.95,22.75,20.6,18.1,99.9,31.7,135,14.8,244,52.3,228.5,36.1,252,50.6,205.5,59.6,12.5,3590,10.1,109.5,109,72.5,117.5,91.36,70.8,308
2018/10/11,收盤價(元),37.6,38.15,70.2,103,76.1,114,32.35,24.2,43.35,17.5,28.5,17.5,49.65,50.1,10.2,21.6,14.95,26.5,13.9,10.25,21.15,19.95,17.5,92,29.2,126.5,13.75,227.5,48.5,210.5,33.05,239,48.8,195,53.8,11.3,3235,9.11,108.5,108,71.8,111.5,85.05,64,277.5
2018/10/12,收盤價(元),39,39,72.9,106,77.9,118.5,33.25,24.5,43.6,17.65,28.8,17.75,50.1,50.6,10.35,21.75,14.95,27,14.15,10.4,21.7,20.1,17.65,93,29.8,127,13.65,237,53.3,220,33.65,240,49.15,200,53.9,11.85,3555,9.67,108,108.5,72,118.5,87.23,65.6,289.5
2018/10/15,收盤價(元),38.5,38.1,72.8,103.5,76.5,115.5,32.1,24.05,42.6,17.4,28.65,17.45,49.95,50,10.25,21.5,14.55,26.55,13.95,10.2,21.2,19.8,17.4,91.4,29.05,123,13.35,230.5,57.2,221,33.65,237.5,48.45,199,54,11.7,3480,9.45,106.5,107.5,70.6,117,85.53,65.1,286
2018/10/16,收盤價(元),38.2,37.9,73.3,104,77,115.5,31.05,24.45,42.65,17.5,28.85,17.5,49.7,50.4,10.2,21.25,14.55,26.6,14,10.3,21.15,19.8,17.45,91.5,29.35,125.5,13.2,237,54.1,222,33.95,240,48.4,197,56.8,11.55,3330,9.34,107,107.5,71.1,119,85.41,65.2,305
2018/10/17,收盤價(元),38.25,37.55,73.5,103,76.7,114.5,31.55,24.15,43.3,17.5,28.9,17.5,49.75,50,10.2,21.3,14.7,26.65,13.95,10.35,21.05,19.75,17.4,92.9,29.1,123,13.6,238.5,54.4,224.5,34.15,238.5,49,200,56.8,11.7,3330,9.32,107,108,71.6,117,82.62,65.6,313.5
2018/10/18,收盤價(元),38,37.4,72.7,103,76.7,114,32.05,24.25,42.8,17.55,28.6,17.5,49.6,50,10.1,21.3,14.85,26.35,13.9,10.3,21.15,19.8,17.45,92.4,29.6,123,13.25,236.5,51.5,225,34.35,235,48.65,205,57.2,11.5,3315,9.26,107.5,108,72,119.5,82.62,66.3,313
2018/10/19,收盤價(元),37.25,36.25,74.9,103,76.5,113.5,31.25,24.3,42.5,17.5,28.6,17.55,50.2,50.3,10,21.2,14.8,26.25,13.75,10.3,21.15,19.85,17.45,90.8,29.7,119.5,13.3,236,52.1,222.5,34.5,229,47.9,204.5,57.5,11.5,3415,9.45,106.5,108.5,71.9,118.5,82.62,67.1,312.5
2018/10/22,收盤價(元),37.55,36.35,74.1,103,76.4,114.5,32.2,24.15,42.6,17.6,28.9,17.5,50,50.3,10.05,20.9,15,26.15,13.9,10.35,21.1,19.9,17.5,90.3,30.1,123,13.1,237,52.5,221.5,34.7,229,47.75,207.5,56.9,11.65,3505,9.4,107.5,108,72.3,122.5,82.62,68.3,315
2018/10/23,收盤價(元),36,34,72.8,101.5,75.2,113,31.2,24.15,42.1,17.45,28.4,17.3,49.55,49.3,9.94,20.55,14.95,26.2,13.7,10.2,20.95,19.6,17.3,85.3,29.7,120.5,12.75,230,50.5,214,35.65,229,48,205,54,11.35,3335,9.23,106.5,107.5,72.4,120,82.62,65,304
2018/10/24,收盤價(元),34.15,33.55,73.1,101,75.4,112,30.7,23.7,42.5,17.3,28.3,17.3,49.15,49.75,9.76,20.4,15,26,13.65,10.15,20.4,19.5,17.3,84.3,30.1,120.5,12.65,229.5,49.3,214,35.65,229,48.4,207.5,54.6,11.75,3385,9.31,107,108.5,73,123,82.62,65,306.5
2018/10/25,收盤價(元),34,33.5,75,98.6,74,107.5,30.2,23.75,41.8,17.3,27.9,17.25,48,48.7,9.51,19.95,14.55,25.55,13.4,9.99,19.9,19.4,17.1,83.7,29.55,122,12.3,219.5,45.75,210,35.3,228,47.5,206,54.1,11.3,3290,9.16,108,109.5,72.7,121.5,82.62,63.8,301
2018/10/26,收盤價(元),33.5,32.1,75.8,98.2,75.1,107.5,30,23.65,41.55,17.25,28.3,17.25,47.1,47.4,9.55,19.85,14.55,25.35,13.4,10.1,19.9,19.5,17.1,85,29.55,118.5,11.7,221,46,202,35.4,229,47.5,206,54.5,11.5,3210,9.01,109,110,72.1,121.5,76.2,64,296
2018/10/29,收盤價(元),33.9,30.75,76.7,98.8,75.8,108.5,29.95,23.75,41.5,17.35,28.3,17.15,46.9,47.5,9.6,19.6,14.6,25.3,13.35,10.1,19.8,19.4,17.1,86.4,30.4,118.5,11.6,222.5,46.6,208,35.15,229,47.8,211,55.3,11.9,3295,9.28,109.5,110,72.5,119.5,75.5,64.4,298.5
2018/10/30,收盤價(元),34.1,31.7,74.8,98.6,75.7,108,30.15,24.15,42.55,17.5,28.65,17.35,47.5,48.35,9.76,19.85,14.6,25.45,13.5,10.15,19.95,19.4,17.25,88,30.4,118.5,11.7,223,48.5,207,35.75,227,47.75,207,54.4,11.75,3165,9.42,108.5,110,73,125,76.4,64.4,298
2018/10/31,收盤價(元),34.7,32.75,74.9,101,76.9,112,31.05,24.4,43.55,17.55,29.4,17.45,48.45,49,9.93,20.5,15,26.15,13.75,10.5,20.65,19.55,17.4,88.2,31.35,122,11.8,234,51.4,227.5,35.5,229,48.85,213,56.3,12.2,3350,9.37,109.5,110.5,73.7,130,78.8,65.6,311.5
2018/11/1,收盤價(元),35.65,33.3,76.2,101.5,77,110,30.65,24.05,43.5,17.45,29.3,17.4,48.3,48.75,9.9,20.35,14.95,25.85,13.7,10.3,20.35,19.4,17.3,91,30.9,122,11.95,235.5,54.4,223.5,37,237,49.2,219,56,11.75,3335,9.46,107,109.5,72.5,130,79.9,66,303
2018/11/2,收盤價(元),36.45,34.1,75.6,101,77.9,109,31.65,24.15,43.35,17.6,29.45,17.5,48.9,49.5,9.96,20.95,15.2,26.25,13.75,10.4,20.8,19.65,17.5,91.3,31.7,120.5,11.9,236.5,56.1,227.5,37.25,237,49.6,217.5,55.4,11.7,3525,9.38,106,108,71.5,129,81,66.7,299.5
2018/11/5,收盤價(元),35.35,32.45,76.3,103,78,111.5,30.85,24.35,43.5,17.65,29.55,17.55,49.2,49.6,9.95,20.9,15.35,26.3,13.85,10.45,20.75,19.75,17.55,91.5,31.35,121.5,10.75,235,55.7,230,37.8,233,49.4,220,54.4,11.65,3435,9.41,105.5,108.5,72.2,129,80,66.3,290
2018/11/6,收盤價(元),35.1,32.4,75.9,103,77.5,110,30.9,24.35,43.25,17.7,29.8,17.55,49.8,49.4,9.93,20.95,15.4,26.25,13.85,10.45,20.75,19.85,17.6,91.3,31.5,120.5,10.9,234.5,52.2,230,38,235,49.2,219,51.9,11.9,3220,10.05,106,109,71.7,127.5,77.3,66.4,267
2018/11/7,收盤價(元),35.5,33.7,76,102.5,77.4,110.5,31.45,24.5,43.4,17.8,30,17.65,50.3,50.1,10.1,21.1,15.55,26.5,13.95,10.6,21,20,17.85,93.4,32.2,120,10.95,234,55.2,235,38.55,233.5,49.9,228,51.3,12.05,3280,10.1,107,110,72.9,130,77.9,66.9,270
2018/11/8,收盤價(元),35.5,33.6,75,102,77.3,110,31.8,24.7,43.6,17.95,29.95,17.7,50.9,50.9,10.15,21.35,15.6,26.7,14.05,10.7,21.2,20.3,18,93.5,32.3,119.5,10.85,236.5,53.8,235,38.8,232,50,230.5,51.9,12.2,3200,10.1,107,109.5,72.9,130,76.6,66.6,262.5
2018/11/9,收盤價(元),34.9,33.05,72.1,101,76.6,107.5,30.95,24.25,41.5,17.85,29.85,17.7,51.1,51,10.1,21.2,15.55,26.45,13.95,10.7,21.15,20.25,17.9,92.1,31.5,117,10.6,231,54.2,228.5,38,229.5,49.4,231,52.2,12.2,3080,10.1,107,109,73.2,128,76.1,67.2,268.5
2018/11/12,收盤價(元),35.6,33.7,72.4,101,77.3,107.5,31.5,24.25,39.1,17.8,29.85,17.7,50.9,50.8,10.05,21.1,15.55,26.5,13.8,10.6,21.1,20.2,17.75,94.9,32.25,117,10.7,231.5,53.8,234.5,38.45,228,49.5,229.5,51.1,12.35,3050,10.1,106.5,109.5,72.9,128.5,76.2,64.2,264.5
2018/11/13,收盤價(元),36.4,33.7,75,100,76.7,106.5,31.5,24.25,39.2,17.75,29.9,17.6,51,50.2,10,21.1,15.4,26.5,13.75,10.65,20.9,20,17.6,94.8,32.5,113,10.45,227.5,56.2,231,38.15,228,48.7,228.5,51.2,12.4,3200,10.1,107,110,73.4,129,74.4,65.2,256.5
2018/11/14,收盤價(元),36.35,33.5,74.3,100,77,106,31.5,24.1,39.1,17.85,29.9,17.7,51.2,50.4,10,21.25,15.6,26.5,13.8,10.7,20.7,20.4,17.85,96.7,32.7,111,10.8,228.5,56.5,230,38.6,208,49.5,227.5,50.7,12.55,3190,10.15,107,110.5,73.9,130,73.3,64.1,255.5
2018/11/15,收盤價(元),36.15,33.4,73.6,101,77.5,107.5,31.2,24.1,39.25,17.95,29.95,17.7,51.1,50.8,10.05,21.25,15.75,26.4,13.8,10.65,20.7,20.3,17.85,94.5,32.7,111,11.2,231,55.9,231.5,38.7,213.5,48.85,231,50.3,12.6,3095,10.2,107,110.5,73.4,127.5,74.5,62.9,249
